Search Parameters;Year;Month;Day;Location Name;Latitude;Longitude;Mag;population_touchee;accessibilite
;1986;6;24;PAPUA NEW GUINEA;-4.448;143.943;7.1;5000;0.3
;1986;7;8;CALIFORNIA:  PALM SPRINGS;34.0;-116.61;6.0;15000;0.85
;1986;7;12;IRAN:  S, FARS PROVINCE, MAMASANI, SHIRAZ;29.962;51.582;5.6;5000;0.6
;1986;7;13;CALIFORNIA:  SAN DIEGO, NEWPORT BEACH;32.97;-117.869;5.8;150000;0.9
;1986;7;18;VENEZUELA:  CHURUGUARA,  FALCON, LARA;10.77;-69.428;4.9;5000;0.6
;1986;7;21;CALIFORNIA-NEVADA:  CHALFANT VALLEY;37.537;-118.447;6.2;1500;0.7
;1986;8;3;TURKEY:  YESILCE,  UCGOZE, SAM;37.2;37.3;4.1;5000;0.6
;1986;8;30;ROMANIA:  BUCHAREST, KISHINEV-KAGUL;45.547;26.316;6.9;150000;0.7
;1986;9;13;GREECE:  KALAMI, LAKONIA, ZAKINTHOS;37.014;22.176;5.8;15000;0.6
;1986;9;15;GREECE:  S, MESSINIA, BERGA, NEDOUSA;36.93;22.175;4.8;5000;0.6
;1986;10;5;SOUTH AFRICA:  MOUNT FRERE, DURBAN;-30.546;28.737;4.8;5000;0.6
;1986;10;10;EL SALVADOR:  SAN SALVADOR;13.827;-89.118;5.4;30000;0.7
;1986;10;11;TURKEY:  AYDIN, DENIZLI-IZMIR-MANISA;37.931;28.574;5.5;50000;0.6
;1986;10;16;PAKISTAN:  KHUZDAR;27.727;66.65;4.5;5000;0.4
;1986;10;20;KERMADEC ISLANDS:  RAOUL;-28.117;-176.367;8.1;0;0.1
;1986;11;14;TAIWAN:  TAIPEI, HUALIEN;23.901;121.574;7.8;15000;0.7
;1986;11;25;BALKANS NW:  BOSNIA-HERZEGOVINA: STRMICA, KNIN;44.12;16.339;5.5;5000;0.6
;1986;11;30;BRAZIL:  JOAO CAMARA, NATAL;-5.494;-35.769;4.8;5000;0.6
;1986;12;7;BULGARIA:  VELIKO TURNOVO-TURGOVISHTE;43.274;25.912;5.6;50000;0.7
;1986;12;19;CHILE:  CENTRAL, VALPARAISO;-33.071;-72.084;5.0;5000;0.7
;1986;12;20;IRAN:  S MAMASANI, SHIRAZ, NORABAD;29.985;51.623;5.0;5000;0.4
;1987;1;5;CHINA:  S XINJIANG PROVINCE:  BAICHENG;41.964;81.319;5.8;12000;0.4
;1987;1;24;CHINA:  XINGJIANG WEIWUER ZIZHIQU PROVINCE, WUSHI;41.529;79.318;5.9;12000;0.4
;1987;1;26;ALGERIA:  MOHAMMADIA, QUED, FODDA, TISSEMSILT;35.964;1.374;4.3;5000;0.6
;1987;2;6;JAPAN:  EAST COAST HONSHU;36.988;141.689;6.3;5000;0.7
;1987;2;8;PAPUA NEW GUINEA:  HUON PENINSULA, UMBOI ISLAND;-6.088;147.689;7.6;5000;0.3
;1987;3;2;NEW ZEALAND:  NORTH ISLAND, WHAKATANI, EDGECUMBE;-37.965;176.765;6.6;5000;0.7
;1987;3;5;CHILE:  ANTOFAGASTA, ARICA;-24.388;-70.161;7.3;50000;0.6
;1987;3;6;ECUADOR:  NAPO PROVINCE, QUITO, TULCAN;0.083;-77.785;7.2;5000;0.4
;1987;3;18;JAPAN:  KYUSHU:  MIYAZAKI, NAZE;32.034;131.837;6.7;15000;0.7
;1987;3;24;JAPAN:  HONSHU ISLAND;37.447;137.865;5.1;5000;0.7
;1987;4;25;PHILIPPINES:  MANILA, CUBI POINT;16.066;120.301;6.3;12000;0.7
;1987;4;25;INDONESIA:  SUMATERA:  N, TARUTUNG-LAKE TOBA,;2.244;98.866;6.6;15000;0.4
;1987;5;23;PHILIPPINES:  MINDANAO:  TALAKAG-MALAYBALAY;8.047;125.41;5.2;5000;0.4
;1987;5;29;IRAN:  W, NAHAVAND-HAMADEN-TUYSARKAN;34.076;48.266;4.6;5000;0.4
;1987;6;7;PHILIPPINES;20.429;121.366;6.1;5000;0.4
;1987;6;18;SOLOMON ISLANDS;-10.717;162.33;6.3;5000;0.3
;1987;7;6;VANUATU ISLANDS;-14.074;167.828;6.6;5000;0.4
;1987;8;2;CHINA:  GANZHOU PROVINCE:  XUNWU;24.924;115.608;4.9;5000;0.6
;1987;8;8;CHILE:  ARICA, IQUIQUE;-19.022;-69.991;6.9;50000;0.6
;1987;8;13;"CHILE:  ARICA; PERU:  AREQUIPA, TACNA";-17.897;-70.931;6.4;50000;0.6
;1987;9;3;AUSTRALIA:  MACQUARIE ISLAND;-58.893;158.513;7.7;0;0.1
;1987;9;4;ITALY:  PORTO SAN GIORGIO-PERMO-PDEASO AREA;43.242;13.874;4.6;5000;0.8
;1987;9;22;ECUADOR:  AMBATO, LATACUNGA, RIOBAMBA;-0.978;-78.05;6.2;50000;0.6
;1987;10;1;CALIFORNIA:  WHITTIER;34.061;-118.078;5.7;10000;0.9
;1987;10;2;PERU:  SANTAOG DE CHUCO, TRUJILLO, CHIMBOTE;-8.143;-77.954;5.1;5000;0.4
;1987;10;4;CALIFORNIA:  WHITTIER, PASADENA;34.07;-118.1;4.8;10000;0.9
;1987;10;6;TONGA ISLANDS;-17.94;-172.225;7.3;5000;0.4
;1987;10;12;PAPUA NEW GUINEA:  SOLOMON SEA;-7.288;154.371;6.8;5000;0.3
;1987;10;16;PAPUA NEW GUINEA:  NEW BRITAIN:  KANDRIAN, KIMBTE;-6.266;149.06;7.7;50000;0.3
;1987;11;17;ALASKA:  GULF OF ALASKA;58.586;-143.27;7.2;5000;0.3
;1987;11;24;CALIFORNIA:  SUPERSTITION HILLS;33.082;-115.775;6.2;10000;0.8
;1987;11;26;INDONESIA:  TIMOR:  PANTAR, MOUNT SIRUNG;-8.247;124.155;6.5;5000;0.3
;1987;11;30;ALASKA:  YAKUTAT;58.679;-142.786;7.9;1000;0.3
;1987;12;17;JAPAN:  HONSHU:  CHIBA PERFECTURE, TOKYO;35.362;140.214;6.0;12000;0.85
;1988;1;3;CHINA:  LINGWU;38.111;106.336;5.5;10000;0.6
;1988;1;9;ALBANIA:  TIRANA, ULCINJ-BAR;41.246;19.63;5.8;15000;0.7
;1988;1;22;AUSTRALIA:  TENNANT CREEK;-19.847;133.803;6.3;1500;0.4
;1988;1;22;AUSTRALIA:  TENNANT CREEK;-19.829;133.882;6.7;1500;0.4
;1988;2;5;CHILE:  TALTAL;-24.753;-70.433;6.7;5000;0.6
;1988;2;6;"BANGLADESH:  SYLHET; INDIA:  TIPURA-ASSAM";24.688;91.57;5.8;15000;0.6
;1988;3;6;ALASKA:  GULF OF ALASKA:  ANCHORAGE;57.262;-142.747;7.8;5000;0.4
;1988;3;30;IRAN:  DEH DASHT, BAHBAHAN;30.89;50.194;5.7;30000;0.4
;1988;6;19;PHILIPPINES:  MINDORO:  SAN JOSE, CALAPAN;12.376;121.067;6.2;50000;0.6
;1988;6;24;PHILIPPINES:  LUZON:  LAOAG;18.606;121.013;5.4;5000;0.6
;1988;7;5;PAPUA NEW GUINEA:  NEW BRITAIN:  KANDRIAN, ARAWE;-5.964;148.78;6.8;15000;0.3
;1988;7;20;TAIWAN:  HUALIEN, SU-HUA;23.902;121.598;5.7;5000;0.6
;1988;8;6;"MYANMAR (BURMA);  INDIA:  GAUHATI, SIBSAGAR, IMPHAL";25.149;95.127;7.2;1500000;0.4
;1988;8;10;SOLOMON ISLANDS:  SAN CRISTOBAL, GUADALCANAL;-10.258;160.896;7.6;15000;0.4
;1988;8;11;IRAN:  S, MAMASANI, BUSHEHR, NURABAD;29.974;51.679;6.1;50000;0.4
;1988;8;20;NEPAL-INDIA:  KATHMANDU, BIHAR;26.755;86.616;6.6;50000;0.4
;1988;9;6;PAPUA NEW GUINEA:  KAIAPIT (LANDSLIDE GENERATED);-6.06;146.23;4.3;500;0.3
;1988;9;25;TAJIKISTAN:  ROSHTKALA, KHOROG;37.18;71.811;5.0;5000;0.3
;1988;10;16;GREECE:  IONIAN SEA:  KILINI, VARTHOLOMION;37.938;20.932;5.8;15000;0.7
;1988;10;31;ALGERIA:  BLIDA, MEDEA-ALGIERS;36.443;2.759;5.6;25000;0.6
;1988;11;3;GUATEMALA:  S PALIN, SAN VICENTE PACAYA;13.881;-90.45;6.0;10000;0.6
;1988;11;3;PUERTO RICO:  MONA PASSAGE:  CATANO;19.08;-67.256;5.7;50000;0.7
;1988;11;6;CHINA:  YUNNAN PROVINCE;22.789;99.611;7.3;740000;0.4
;1988;11;6;CHINA:  YUNNAN PROVINCE;23.181;99.439;6.4;540000;0.4
;1988;11;10;CHINA:  E, QINZHOU-FANGCHENG, NANNING;21.23;108.545;4.6;5000;0.6
;1988;11;12;JAMAICA:  ST ANDREW, JACKS HILL;18.068;-76.597;4.7;5000;0.6
;1988;11;17;PHILIPPINES:  SAMAR:  CATARMAN, CATBALOGAN;12.399;124.537;6.6;50000;0.4
;1988;11;21;AZORES:  SAO MIGUEL ISLAND;37.938;-26.142;5.3;15000;0.7
;1988;11;25;CANADA:  QUEBEC:  SAGUENAY, QUEBEC CITY;48.047;-71.315;5.8;5000;0.7
;1988;12;7;ARMENIA:  LENINAKAN, SPITAK, KIROVAKAN;40.987;44.185;6.8;500000;0.4
;1989;1;22;TAJIKISTAN:  SHARORA, GISSAR;38.465;68.694;5.3;12000;0.4
;1989;3;8;INDONESIA:  MOLUCCA PASSAGE:  MOROTAI, TANAWANGU;1.031;126.189;5.6;5000;0.4
;1989;3;10;TURKEY:  ERZURUM, KARS;40.027;41.816;4.4;5000;0.4
;1989;3;10;PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL;-4.346;152.797;5.4;5000;0.4
;1989;3;10;MALAWI:  SALIMA, DEDZA, MOHINJI;-13.702;34.42;6.1;15000;0.5
;1989;4;15;CHINA:  SICHUAN PROVINCE:  BATANG;29.987;99.195;6.2;3000;0.3
;1989;4;25;MEXICO:  MEXICO CITY, ACAPULCO;16.773;-99.328;6.8;35000;0.6
;1989;5;3;IRAN:  SW, SHIRAZ, MAMASANI;29.964;51.655;5.1;12000;0.4
;1989;5;4;VENEZUELA:  FALCON, CARABOBO, CARACAS;11.038;-68.27;5.2;12000;0.7
;1989;5;7;CHINA:  YUNNAN PROVINCE:  GENGMA, LANCANG, MENGLIAN;23.553;99.526;5.6;150000;0.4
;1989;5;23;"MACQUARIE ISLAND:  MACQUARIE STATION; NEW ZEALAND";-52.341;160.568;8.2;20;0.1
;1989;5;27;IRAN:  DO GOBADAN, FARS, YASUJ;30.167;50.921;5.8;5000;0.4
;1989;6;12;BANGLADESH:  BANARIPARA;21.861;89.763;5.1;5000;0.6
;1989;6;25;ECUADOR:  ESMERALDAS, GUAYAQUIL;1.134;-79.616;6.1;5000;0.6
;1989;6;26;HAWAIIAN ISLANDS:  PUNA DISTRICT;19.362;-155.083;6.1;5000;0.7
;1989;6;26;AZORES:  GRACIOSA, TERCEIRA;39.112;-28.242;5.7;15000;0.6
;1989;7;9;JAPAN:  HONSHU:  ITO, AJIRO;34.942;139.193;5.0;5000;0.8
;1989;7;14;INDONESIA:  TIMOR:  ALOR;-8.081;125.129;6.2;5000;0.4
;1989;8;1;INDONESIA:  KURIMA DISTRICT, BALIEM RIVER;-4.511;139.022;5.8;5000;0.3
;1989;8;3;RUSSIA:  GROZNYY, BUYNAKSK;43.522;45.362;5.0;5000;0.6
;1989;8;20;"DJIBOUTI: GALAFI, YABAKI;  ETHIOPIA";11.766;41.942;6.3;5000;0.4
;1989;9;4;INDONESIA:  TEMBAGAPURA;-4.219;136.667;6.0;5000;0.3
;1989;9;4;ALASKA;55.543;-156.835;6.9;1200;0.3
;1989;9;22;CHINA:  SICHUAN PROVINCE:  XIAOJIN COUNTY;31.583;102.433;6.1;12000;0.3
;1989;10;1;IRAN:  DEH BORZORG-E SISAKHT;30.96;51.421;4.7;5000;0.4
;1989;10;18;CALIFORNIA:  LOMA PRIETA;37.036;-121.883;6.9;1500000;0.7
;1989;10;18;"CHINA:  SHANXI AND HEBEI PROVINCES; DATONG";39.893;113.884;5.3;50000;0.6
;1989;10;29;JAPAN:  N. HONSHU ISLAND;39.571;143.333;6.6;5000;0.6
;1989;10;29;ALGERIA:  ALGIERS, CHERCHELL, TIPAZA;36.788;2.448;5.7;30000;0.7
;1989;11;1;PUERTO RICO: MONA PASSAGE;18.986;-68.833;4.4;5000;0.6
;1989;11;1;JAPAN:  HONSHU: N, AOMORI, MISAWA;39.837;142.76;7.4;12000;0.7
;1989;11;20;CHINA:  SICHUAN PROVINCE:  JIANGBEI COUNTY;29.882;106.804;4.7;5000;0.6
;1989;11;20;IRAN:  SHAHDAD, KERMAN PROVINCE;29.892;57.718;5.9;15000;0.4
;1989;12;15;PHILIPPINES:  MINDANAO:  COTABATO, DAVAO;8.337;126.729;7.5;150000;0.4
;1989;12;27;AUSTRALIA:  NEWCASTLE;-32.967;151.619;5.4;35000;0.85
;1990;2;8;PHILIPPINES:  BOHOL, CEBU, CAGAYAN DE ORO, CAMIGUIN;9.755;124.694;6.6;300000;0.6
;1990;2;20;JAPAN:  NEAR S. COAST OF HONSHU;34.706;139.252;6.4;12000;0.85
;1990;2;28;CALIFORNIA:  S,  CLAREMONT,  COVINA;34.14;-117.7;5.5;15000;0.85
;1990;3;3;FIJI ISLANDS;-22.122;175.163;7.6;50000;0.4
;1990;3;4;PAKISTAN:  KALAT, QUETTA, MASTUNG;28.925;66.331;6.1;20000;0.4
;1990;3;25;COSTA RICA:  PUNTARENAS, SAN JOSE;9.907;-84.753;7.3;20000;0.6
;1990;3;25;TAJIKISTAN:  PAMIR MOUNTAINS;37.034;72.942;6.3;12000;0.2
;1990;3;26;PHILIPPINES:  SANTIAGO;9.253;125.606;5.5;5000;0.6
;1990;4;2;UNITED KINGDOM:  MANCHESTER, LIVERPOOL;52.314;-2.985;4.7;50000;0.9
;1990;4;5;"NORTHERN MARIANA ISLANDS:  SAIPAN; GUAM";15.125;147.596;7.5;50000;0.6
;1990;4;17;CHINA:  S XINJIANG:  WUQIA COUNTY;39.436;74.9;6.2;5000;0.3
;1990;4;18;INDONESIA:  MINAHASSA PENINSULA: BOLAANG-GORONTALO;1.186;122.857;7.6;20000;0.4
;1990;4;18;IRAN:  HANNA;31.107;51.678;4.7;5000;0.4
;1990;4;26;CHINA:  QINGHAI PROVINCE:  GANGHE-XINGHAI;35.986;100.245;6.9;20000;0.3
;1990;5;5;ITALY:  POTENZA;40.775;15.766;5.4;20000;0.7
;1990;5;13;NEW ZEALAND:  DANNEVIRKE,  WELLINGTON;-40.296;176.064;6.3;5000;0.7
;1990;5;20;"SOUTH SUDAN:  JUBA, MAYA;  UGANDA: NAKURA";5.121;32.145;7.1;150000;0.3
;1990;5;24;SOUTH SUDAN:  JUBA, KAPENGURIA;5.358;31.848;7.0;15000;0.3
;1990;5;30;PERU:  MOYABAMBA-RIOJO;-6.016;-77.229;6.5;50000;0.3
;1990;5;30;ROMANIA:  BUCHAREST, BRAILA, BRASOV;45.841;26.668;6.7;150000;0.7
;1990;5;31;ROMANIA:  KISHINEV, CIS;45.811;26.769;6.1;15000;0.6
;1990;6;8;COSTA RICA:  SANTIAGO DE PURISCAL;9.855;-84.327;4.6;5000;0.6
;1990;6;9;PERU:  N, RIOJA, MOYOBAMBA, IQUITOS;-6.062;-77.136;4.9;5000;0.4
;1990;6;14;PHILIPPINES:  CULASI, PANAY;11.76;121.899;7.1;12000;0.5
;1990;6;14;KAZAKHSTAN:  UST, ZAYSAN;47.869;85.076;6.8;15000;0.4
;1990;6;17;PAKISTAN:  BALUCHISTAN;27.398;65.719;6.3;20000;0.3
;1990;6;20;IRAN:  RASHT, QAZVIN, ZANJAN,  RUDBAR, MANJIL;36.957;49.409;7.3;500000;0.4
;1990;6;21;IRAN:  LOWSHAN, MANJIL;36.636;49.799;5.6;400000;0.4
;1990;7;6;INDONESIA:  JAVA:  W, KUNINGAN, MAJALENGA;-6.904;108.12;4.8;5000;0.6
;1990;7;13;AFGHANISTAN:  HINDU KUSH:  PIK LENINA;36.415;70.789;5.6;12000;0.3
;1990;7;16;PHILIPPINES:  BAGUIO,  CABANATUAN, DAGUPAN;15.679;121.172;7.8;1621000;0.6
;1990;7;18;TURKEY:  CAMELI, DENIZLI;36.99;29.595;5.1;5000;0.6
;1990;7;27;VANUATU ISLANDS:  ESPIRITU SANTO;-15.355;167.464;6.4;5000;0.4
;1990;8;3;KAZAKHSTAN:  AKKAL, UST;47.963;84.961;6.1;5000;0.4
;1990;8;11;ECUADOR:  PAMASQUI,  QUITO;-0.059;-78.449;4.4;5000;0.7
;1990;9;23;JAPAN:  W. OF BONIN ISLANDS, IZU IS.;33.267;138.643;6.5;5000;0.6
;1990;9;26;SOUTH AFRICA:  WELKOM;-28.014;26.727;4.2;5000;0.7
;1990;9;27;KAZAKHSTAN:  ZAYSAN;47.903;84.961;4.5;5000;0.4
;1990;10;18;SOUTH AFRICA:  CHARLETONVILLE;-26.39;27.349;4.0;5000;0.7
;1990;10;20;CHINA:  GANSU PROVINCE:  TIANZHU;37.093;103.781;5.8;130000;0.4
;1990;10;25;AFGHANISTAN:  HINDU KUSH:  CHITRAL, MARDAN, MALAKAND;35.121;70.486;6.0;150000;0.3
;1990;11;6;IRAN:  S, DARAB;28.251;55.462;6.5;50000;0.4
;1990;11;15;INDONESIA:   N SUMATERA, BLANGKEJEREN, KUTACANE;3.908;97.457;6.8;15000;0.4
;1990;11;27;BALKANS NW:  BOSNIA-HERZEGOVINA:  TITOGRAD;43.853;16.633;5.6;50000;0.6
;1990;12;1;KYRGYZSTAN:  UZGEN;40.854;73.553;4.6;5000;0.4
;1990;12;13;ITALY:  SICILY:  CARLENTINI;37.3;15.438;5.3;15000;0.7
;1990;12;13;TAIWAN:  HUALIEN,  TAIPEI;23.916;121.636;6.2;10000;0.7
;1990;12;13;TAIWAN:  HUA-LIEN;23.722;121.627;6.3;10000;0.6
;1990;12;21;GREECE:  EDHESSA, KILKIS;41.004;22.3;5.9;20000;0.7
;1990;12;22;COSTA RICA:  ALAJUELA, SANTIAGO DE PURISCAL;9.869;-84.302;5.7;12000;0.6
;1990;12;30;PAPUA NEW GUINEA:  NEW BRITAIN;-5.097;150.967;7.5;50000;0.3
;1991;1;5;MYANMAR (BURMA):  THABEIKKYIN, MANDALAY;23.613;95.901;7.0;50000;0.4
;1991;1;31;AFGHANISTAN:  BADAKHSTAN, BAGHLAN, LAGHMAN, NAGARHAR;35.993;70.423;6.4;12000;0.3
;1991;2;9;SOLOMON ISLANDS;-9.929;159.139;6.9;5000;0.4
;1991;2;13;FRANCE;44.885;6.76;3.8;500;0.7
;1991;2;16;RUSSIA:  KURIL ISLANDS;48.268;154.328;5.7;500;0.3
;1991;2;21;BERING SEA;58.427;-175.45;6.7;0;0.1
;1991;2;25;CHINA:  S XINJIANG:  KALPIN;40.386;78.959;6.1;5000;0.4
;1991;3;25;CHINA:  NE, DATONG;39.887;113.923;5.5;100000;0.6
;1991;4;4;PERU:  RIOJA, NEUVA CAJAMARCA;-6.038;-77.13;6.4;12000;0.4
;1991;4;5;PERU:  RIOJA, MOYOBAMBA, NUEVA CAJAMARCA;-5.982;-77.094;6.7;50000;0.4
;1991;4;18;AFGHANISTAN:  BADAKHSTAN PROVINCE;37.457;68.273;5.1;5000;0.3
;1991;4;20;AFGHANISTAN:  HINDU KUSH:  BADAKHSTAN, KABUL;36.416;70.912;4.1;5000;0.3
;1991;4;22;"COSTA RICA:  LIMON, PANDORA;  PANAMA";9.685;-83.073;7.6;30000;0.6
;1991;4;24;TURKEY:  ERZURUM PROVINCE;39.597;41.118;4.5;5000;0.4
;1991;4;29;GEORGIA:  DZHAVA, CHIATURA, AMBROLAURI;42.453;43.673;7.0;50000;0.4
;1991;5;4;PANAMA:  CHANGUINOLA, ALMIRANTE, BOCAS DEL TORO;9.542;-82.418;6.2;5000;0.4
;1991;5;15;GEORGIA:  KHEKHETI;42.565;43.349;4.9;5000;0.4
;1991;5;26;MALAYSIA:  KALIMANTAN:  RANAU;5.865;116.746;4.5;500;0.4
;1991;6;15;GEORGIA:  DZHAVA, TSKHINVALI, OSSETIA;42.461;44.009;6.1;30000;0.4
;1991;6;15;PHILIPPINES:  LUZON:  MANILA, PINATUBO ERUPTION;15.119;120.355;5.5;50000;0.6
;1991;6;16;TURKEY:  KAGIZMAN;39.984;42.875;4.5;5000;0.6
;1991;6;20;INDONESIA:  MINAHASSA:  GORONTALO, MAMADO;1.196;122.787;7.5;50000;0.4
;1991;6;28;CALIFORNIA:  ARCADIA, GLENDALE, LOS ANGELES;34.262;-118.002;5.1;50000;0.9
;1991;7;4;INDONESIA:  TIMOR:  KALABAHI, DILI;-8.099;124.681;6.5;50000;0.4
;1991;7;12;ROMANIA:  BANLOC, DETA, TIMISOARA;45.364;21.057;5.6;15000;0.7
;1991;7;18;ROMANIA:  ORSAVA;44.888;22.407;5.6;1500;0.6
;1991;7;23;PERU:  MACA, CHIVAY, YANQUE;-15.679;-71.574;4.7;5000;0.4
;1991;7;24;IRAQ:  ARBIL,  DIBS;36.52;44.066;5.1;5000;0.6
;1991;8;9;COSTA RICA:  CARTAGO;9.737;-84.054;4.7;5000;0.7
;1991;8;17;VENEZUELA:  BARQUISIMETO;10.045;-69.948;5.2;5000;0.7
;1991;8;17;CALIFORNIA:  HONEYDEW, WHITETHORN, PETROLIA;40.235;-124.348;6.2;5000;0.6
;1991;9;8;NEW ZEALAND:  WELLINGTON, WANGANUI;-40.25;175.053;5.6;5000;0.8
;1991;9;18;GUATEMALA:  GUATEMALA CITY, PACHUTA, SOLOLA;14.646;-90.986;6.2;150000;0.6
;1991;10;14;SOLOMON ISLANDS;-9.094;158.442;7.2;5000;0.3
;1991;10;19;INDIA:  CHAMOLI, UTTARKASHI, NEW DELHI, CHANDIGARH;30.78;78.774;7.0;50000;0.4
;1991;11;4;IRAN:  BEHBAHAN;30.666;50.218;5.4;12000;0.5
;1991;11;8;INDIA:  JODHPUR, JAISALMER;26.323;70.607;5.0;5000;0.6
;1991;11;19;COLOMBIA:  CHACO, BUENAVENTURA, CALI;4.554;-77.442;6.4;20000;0.4
;1991;11;22;YEMEN:  WESTERN  ARABIAN PENINSULA;13.887;44.068;4.7;5000;0.4
;1991;11;28;IRAN:  RUDBAR, RASHT;36.924;49.603;5.0;10000;0.6
;1991;12;2;ROMANIA:  VOITEG, DETA, BANLOC;45.498;21.115;5.5;5000;0.6
;1991;12;22;RUSSIA:  KAMCHATKA, KURIL ISLANDS;45.533;151.021;7.6;5000;0.3
;1992;1;5;CHINA:  S. CHINA SEA;18.0;108.0;3.7;0;0.6
;1992;2;1;JAPAN:  HONSHU:  TOKYO;35.106;139.644;5.6;12000;0.9
;1992;2;4;INDONESIA:  JAWA, BREBES;-7.138;109.067;4.4;5000;0.6
;1992;3;4;IRAN:  LORDEGAN ARDAL AREA;31.726;50.778;4.6;5000;0.4
;1992;3;13;TURKEY:  ERZINCAN;39.71;39.605;6.9;50000;0.6
;1992;4;13;"THE NETHERLANDS: ROERMOND; GERMANY: BONN, HEINSBERG";51.153;5.798;5.2;50000;0.85
;1992;4;23;CALIFORNIA:  JOSHUA TREE, ANGELUS OAKS;33.961;-116.318;6.3;20000;0.8
;1992;4;25;CALIFORNIA: HUMBOLDT COUNTY: FERNDALE, PETROLIA;40.368;-124.316;7.1;30000;0.6
;1992;5;15;"KYRGYZSTAN:  OSH; UZBEKISTAN:  ANDIZHAN";41.019;72.429;6.2;50000;0.4
;1992;5;17;PHILIPPINES:  MINDANAO, TANDAG, BISLIG;7.191;126.762;7.5;120000;0.4
;1992;5;20;PAKISTAN:  PESHAWAR, KOHAT, SHAKKAR KHEL;33.377;71.317;6.0;50000;0.5
;1992;5;25;CUBA:  PILON, MANZANILLO;19.613;-77.872;7.0;50000;0.4
;1992;5;27;SOLOMON ISLANDS:  SANTA CRUZ ISLANDS;-11.122;165.239;7.0;5000;0.3
;1992;6;28;CALIFORNIA: LANDERS, YUCCA  VALLEY;34.201;-116.436;7.6;25000;0.7
;1992;6;28;CALIFORNIA: BIG BEAR LAKE, BIG BEAR CITY;34.203;-116.827;6.7;20000;0.7
;1992;6;29;NEVADA-CALIFORNIA BORDER:  NEVADA TEST SITE;36.705;-116.293;5.4;5000;0.6
;1992;7;18;JAPAN:  HONSHU ISLAND;39.419;143.33;7.0;1000;0.6
;1992;8;11;JAPAN:  HONSHU:  S;32.536;141.641;6.3;5000;0.7
;1992;8;19;KYRGYZSTAN:  TOLUK;42.142;73.575;7.5;50000;0.3
;1992;8;28;PAKISTAN:  KALAT;29.087;66.74;5.5;5000;0.4
;1992;9;2;"NICARAGUA:  MASACHAPA; COSTA RICA";11.5;-87.609;7.6;150000;0.6
;1992;9;8;IRAN:  FIRUZABAD;29.134;52.187;4.7;5000;0.4
;1992;9;11;CONGO:  KABALO;-6.087;26.651;7.0;5000;0.3
;1992;10;12;EGYPT:  CAIRO;29.778;31.144;5.3;50000;0.8
;1992;10;17;COLOMBIA:  MURINDO, CALI;6.845;-76.806;7.0;12000;0.4
;1992;10;18;COLOMBIA:  MURINDO, APARTADO, MEDELLIN;7.075;-76.862;7.4;150000;0.4
;1992;11;18;GREECE:  GALAXIDI;38.364;22.596;5.9;5000;0.7
;1992;12;12;INDONESIA:  FLORES REGION, MAUMERE, BABI;-8.48;121.896;7.8;90000;0.4
;1993;1;15;JAPAN:  HOKKADIO, KUSHIRO, HACHINOHE, HONSHU;43.3;143.691;7.6;120000;0.7
;1993;1;26;CHINA:  YUNNAN PROVINCE;23.027;101.062;5.6;320000;0.4
;1993;1;27;IRAN:  NEHBANDAN;32.104;60.088;5.1;5000;0.4
;1993;2;7;JAPAN:  HONSHU:  ISHIKAWA, TOYAMA, NIIGATA;37.634;137.245;6.3;30000;0.7
;1993;3;12;FUTUNA ISLAND;-14.385;-178.252;6.4;2000;0.3
;1993;3;20;CHINA:  TIBET (XIZANG PROVINCE): NGAMRING;29.084;87.333;6.2;3000;0.3
;1993;3;25;WASHINGTON-OREGON BORDER;45.035;-122.607;5.6;50000;0.7
;1993;3;26;IRAN:  BOVIR AHMADI VA KOHKILUYEH;30.692;50.886;5.1;5000;0.4
;1993;4;18;PERU:  LIMA;-11.652;-76.53;6.3;12000;0.7
;1993;6;8;RUSSIA:  KAMCHATKA;51.218;157.829;7.5;15000;0.3
;1993;6;18;KERMADEC ISLANDS;-28.886;-176.819;6.6;0;0.1
;1993;6;22;IRAN:  BOVIR AHMADI VA KOHKILUYEH;30.149;50.814;5.4;12000;0.4
;1993;7;10;COSTA RICA:  TURRIALBA, CARTAGO;9.821;-83.622;5.8;5000;0.6
;1993;7;12;"JAPAN:  HOKKAIDO; RUSSIA:  SOUTHEAST; SOUTH KOREA";42.851;139.197;7.7;15000;0.6
;1993;7;14;GREECE:  PATRAS;38.224;21.756;5.6;5000;0.7
;1993;8;1;SUDAN:  KHARTOUM;15.385;31.69;5.5;50000;0.6
;1993;8;7;JAPAN;41.985;139.839;6.3;5000;0.7
;1993;8;8;GUAM:  TUMAN BAY, APRA HARBOR;12.982;144.801;7.8;5000;0.7
;1993;9;10;"GUATEMALA:  SOUTHWEST; MEXICO:  CHIAPAS";14.717;-92.645;7.2;100000;0.4
;1993;9;21;OREGON:  KLAMATH FALLS;42.314;-122.012;6.0;3000;0.7
;1993;9;29;INDIA:  LATUR-OSMANABAD, KILLARI;18.066;76.451;6.2;30000;0.4
;1993;10;13;PAPUA NEW GUINEA:  EASTERN:  UPPER MARKHAM VALLEY;-5.889;146.02;6.9;15000;0.3
;1993;10;20;"NEPAL: NW; INDIA:  UTTAR PRADESH";28.723;82.28;5.1;5000;0.3
;1993;11;12;INDIA:  LATUR;18.12;76.533;4.6;20000;0.4
